資料版本編號,附屬路線唯一識別代碼,所屬業管機關,營運業者編號,去返程 [0: 去程; 1: 返程; 2: 迴圈; 255: 未知],站牌所屬的站位唯一代碼,站牌所屬的站位代碼,站牌所屬的站名碼,站牌唯一識別代碼,地區既用中之站牌代碼,站牌中文名稱,站牌英文名稱,上下車站別 [0: 可上下車; 1: 可上車; -1: 可下車],路線經過站牌之順序,位置緯度(WGS84),位置經度(WGS84),地理識別碼,市區鄉鎮代碼,市區鄉鎮名稱,站牌位置縣市之代碼,來源端平台資料更新時間(yyyy-MM-dd HH:mm:ss),本平台資料更新時間(yyyy-MM-dd HH:mm:ss),資料代表日期(yyyy-MM-dd)
VersionID,SubrouteUID,Authority,OperatorNo,Direction,StationUID,StationID,StationNameID,StopUID,StopID,StopNameZh,StopNameEn,StopBoarding,StopSequence,PositionLat,PositionLon,Geohash,TownID,TownName,LocationCityCode,SrcUpdateTime,UpdateTime,InfoDate
1613,TPE102820,Taipei,0913,1,TPE4688,4688,,TPE124387,124387,捷運先嗇宮站,MRT Xianse Temple Station,0,33,25.046125,121.47048,wsqqkps0,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,1,TPE14620,14620,,TPE57534,57534,永欣里,Yongxin Li,0,12,25.12221658,121.5238999,wsqqvm75,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159403,Taipei,0301,1,TPE1077,1077,,TPE10789,10789,時報廣場,China Times Daily News Square,0,11,25.0680848776157,121.58212115754,wsqqwet2,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102760,Taipei,0913,0,TPE14420,14420,,TPE20818,20818,山豬湖,Shanzhuhu,0,32,25.142279,121.555957,wsqrn142,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155894,Taipei,0301,1,TPE7216,7216,,TPE36398,36398,行義路三,Xingyi Rd. 3,0,3,25.137649,121.528164,wsqrj2nj,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,0,TPE1000618,1000618,,TPE20651,20651,士林官邸(中正),Chiang Kai-Shek Shilin Residence,0,7,25.096324,121.531395,wsqqv88k,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10741,Taipei,0813,1,TPE50672,50672,,TPE14755,14755,捷運動物園站,MRT Taipei Zoo Sta.,-1,21,24.998553,121.579926,wsqqnwgg,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,0,TPE1000380,1000380,,TPE35507,35507,大茅埔,Damaopu,0,18,24.95431753,121.4946626,wsqmuwv9,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,1,TPE14422,14422,,TPE39185,39185,文化大學,Chinese Culture U.,0,33,25.1388790778973,121.546524348154,wsqrjb7k,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10292,Taipei,0913,0,TPE1492,1492,,TPE10909,10909,三民路,Sanmin Rd.,0,5,25.0575,121.5634,wsqqw1xf,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107630,Taipei,0813,0,TPE8534,8534,,TPE22526,22526,明湖國中,Minghu Junior High School,-1,9,25.0702607638519,121.611642249953,wsqqx7fu,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102820,Taipei,0913,0,TPE3602,3602,,TPE20936,20936,營盤口,Yingpankou,-1,15,25.031553,121.431382,wsqq7hze,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107520,Taipei,0813,0,TPE1590,1590,,TPE22278,22278,榮民服務處,Veterans Service Center,0,32,25.04870308,121.557946,wsqqqpgz,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10142,Taipei,1407,0,TPE50681,50681,,TPE16889,16889,木南公園,Munan Park,0,38,24.985348,121.570615,wsqqnkmn,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10261,Taipei,0913,1,TPE5991,5991,,TPE15931,15931,社子消防分隊,Shezi Fire Squad,0,20,25.07941175,121.5112234,wsqqtj9f,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10261,Taipei,0913,0,TPE1000901,1000901,,TPE15863,15863,大同大學,Tatung U.,0,12,25.06834316,121.5242636,wsqqt7e3,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103310,Taipei,1304,0,TPE60068,60068,,TPE35737,35737,中興路二段,Zhongxing Rd. Sec. 2,0,18,24.97145,121.54728,wsqqjcuj,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107820,Taipei,0813,1,TPE1001129,1001129,,TPE38800,38800,慈濟醫院,Buddhist Tzu Chi  General Hospital,0,50,24.985259,121.536916,wsqqjskm,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,1,TPE9467,9467,,TPE20696,20696,我家花園,Family Garden Community,-1,3,25.12493,121.57352,wsqqymz5,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102730,Taipei,0913,0,TPE1165603283,1165603283,,TPE20832,20832,圳仔頭,Zunzitou,0,42,25.13194,121.574833,wsqqyx0h,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102780,Taipei,0913,1,TPE1581,1581,,TPE45800,45800,復盛京華(往西),Fusheng Jinhua,0,7,25.04688,121.56152,wsqqqpwk,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,0,TPE9449,9449,,TPE57000,57000,故宮路口,Gugong Rd. Entrance,0,43,25.098068128396,121.5459327705,wsqqvbgn,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157527,Taipei,0813,0,TPE2460,2460,,TPE129792,129792,敦南美景,DunnanMeijinCommunity,0,13,25.00353,121.54995,wsqqjzvb,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107710,Taipei,0813,0,TPE3126,3126,,TPE38421,38421,烘爐地,Hongludi,0,2,24.97979577,121.4987737,wsqqhg2t,3,中和區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107240,Taipei,0813,1,TPE3912,3912,,TPE37735,37735,捷運龍山寺站,MRT Longshan Temple Sta.,0,33,25.03538,121.49971,wsqqkv93,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104730,Taipei,0301,1,TPE1547,1547,,TPE36937,36937,捷運南京復興站,MRT Nanjing Fuxing Station,0,32,25.0518859229538,121.544464707353,wsqqtb9c,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10332,Taipei,1304,1,TPE1000807,1000807,,TPE14320,14320,財政園區,Ministry of Finance Park,0,23,24.995846,121.54099,wsqqjwr7,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,1,TPE4127,4127,,TPE58304,58304,三和國中,Sanhe Junior High School,-1,40,25.07639978,121.4873983,wsqqst02,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155949,Taipei,0301,1,TPE10001486,10001486,,TPE149138,149138,振興公園,Cheng Hsin Park,0,5,25.11876,121.52352,wsqqvkdx,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10723,Taipei,0813,0,TPE1764,1764,,TPE16858,16858,昆明街口,Kunming St. Entrance,0,7,25.035100755316,121.5024902037,wsqqkve2,7,萬華區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103310,Taipei,1304,1,TPE2875,2875,,TPE35789,35789,五峰國中,Wufeng Junior High School,0,26,24.966834,121.544338,wsqqjc1f,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,1,TPE2413,2413,,TPE15031,15031,武功國小(興隆),Changan Elementary School(Xinglong),0,2,25.004127614735,121.539868514521,wsqqjxye,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10333,Taipei,1304,1,TPE2359,2359,,TPE14647,14647,羅斯福浦城街口,Roosevelt and Pucheng Intersection,0,10,25.0224187553298,121.526085861859,wsqqm7hw,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,0,TPE8403,8403,,TPE21879,21879,基湖路口,Jihu Rd. Entrance,0,33,25.0805158061818,121.565903409458,wsqqwmc8,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10292,Taipei,0913,1,TPE1000810,1000810,,TPE10997,10997,莊敬里,ZhuangJing Borough,-1,27,25.06530387,121.5657277,wsqqw6cr,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155895,Taipei,0303,0,TPE4121,4121,,TPE39034,39034,臺北市立美術館,Taipei Fine Arts Museum,0,36,25.070066233009,121.523095139749,wsqqt7f7,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,1,TPE1000778,1000778,,TPE20085,20085,化成新北大道路口,Huacheng Rd. and New Taipei Blvd . Entrance,-1,17,25.059472,121.464972,wsqqs1bn,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102630,Taipei,0913,0,TPE182,182,,TPE35317,35317,行義路三,Xingyi Rd. (3),-1,47,25.13776309,121.5282707,wsqrj2nn,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107640,Taipei,0813,1,TPE8516,8516,,TPE22647,22647,紫雲里,Ziyun Li,0,18,25.0775703139034,121.600364932077,wsqqxj4x,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107240,Taipei,0813,1,TPE6024,6024,,TPE37724,37724,溫州街口,Wenzhou St. Entrance,0,22,25.0263548162126,121.532693859225,wsqqmecm,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,1,TPE1000396,1000396,,TPE14490,14490,捷運忠孝新生站,MRT Zhongxiao Xinsheng,0,10,25.040288,121.532693,wsqqmw3q,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102630,Taipei,0913,1,TPE826,826,,TPE35363,35363,富安國小,Fuan Elementary School,0,44,25.10596,121.4833,wsqqu6mk,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101320,Taipei,1407,0,TPE6200,6200,,TPE33230,33230,新北市政府(中山路),Taipei County Hall,-1,20,25.01262,121.46724,wsqqk13t,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155900,Taipei,0303,1,TPE50630,50630,,TPE39162,39162,銘傳大學,Mingchuan U.,0,10,25.08697,121.52663,wsqqtquy,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157758,Taipei,1407,1,TPE2179,2179,,TPE16917,16917,興雅國中,Xingya Junior High School,0,2,25.0372323905063,121.568268559011,wsqqqmgk,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,0,TPE1165603246,1165603246,,TPE187482,187482,捷運新莊副都心站(中央路),MRT Xinzhuang Fuduxin (Zhongyang Rd.) Sta.,0,5,25.057725,121.447343,wsqqe9e7,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107670,Taipei,0813,1,TPE1603,1603,,TPE38387,38387,饒河街觀光夜市(塔悠),Raohe St. Night Market (Tayou),-1,6,25.050545,121.571331,wsqqw2md,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157683,Taipei,0301,0,TPE8207,8207,,TPE152356,152356,新莊高中(幸福路),Xinzhuang High School(Xingfu Rd.),-1,11,25.0490066229995,121.445379037224,wsqqe81c,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10735,Taipei,0813,0,TPE6671,6671,,TPE17485,17485,金華國中,Jinhua Junior High School,0,30,25.03020674,121.531764,wsqqms8e,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10431,Taipei,0301,0,TPE3997,3997,,TPE152122,152122,捷運大湖公園站,MRT Dahu Park&amp;nbsp;Sta.,-1,1,25.08373507,121.6025457,wsqqxnk7,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102820,Taipei,0913,1,TPE1863,1863,,TPE134853,134853,仁愛安和路口,Renai &amp;amp; Anhe Intersection,0,5,25.0377212341364,121.550883391345,wsqqmvyx,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159698,Taipei,0913,0,TPE14410,14410,,TPE20829,20829,陳厝,Chencuo,0,7,25.13507,121.57406,wsqqyrxw,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10783,Taipei,0813,1,TPE1001137,1001137,,TPE17706,17706,南勢角(景平路),Nanshijiao(Jingping Rd.),-1,35,24.992332,121.512965,wsqqjjen,3,中和區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102760,Taipei,0913,0,TPE851,851,,TPE20817,20817,陽明山泉,Yangmingshan Spring,0,31,25.139787,121.55124,wsqrjbwc,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157758,Taipei,1407,1,TPE2962,2962,,TPE16959,16959,臺灣銀行,Bank of Taiwan,0,24,24.9794,121.54538,wsqqjg6e,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10746,Taipei,0813,0,TPE56111,56111,,TPE37881,37881,石壁坑,Shibikeng,-1,1,25.0028393386766,121.583287778248,wsqqnxwh,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104160,Taipei,0301,1,TPE3472,3472,,TPE35991,35991,義天宮,Yitian Temple,0,17,25.0770816519973,121.483298595423,wsqqsmjk,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104190,Taipei,0301,1,TPE15069,15069,,TPE36188,36188,中原公寓,Zhongyuan Apartment,0,27,25.08581511,121.4685849,wsqqsndx,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155949,Taipei,0301,0,TPE50029,50029,,TPE21721,21721,舊莊國小,Jiuzhuang Elementary School,-1,3,25.039526,121.621016,wsqqrw39,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101810,Taipei,1407,0,TPE50018,50018,,TPE34699,34699,南港輪胎,Nangang Tire,-1,19,25.053410287006,121.600631965419,wsqqx0ff,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157758,Taipei,1407,1,TPE1001409,1001409,,TPE193234,193234,政大一,National Chengchi U. 1,0,11,24.987811,121.576051,wsqqnsbu,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10811,Taipei,0303,0,TPE6017,6017,,TPE12478,12478,麟光站,Linguang Stop,0,1,25.0159172364548,121.560787373665,wsqqq4jb,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107490,Taipei,0813,1,TPE2461,2461,,TPE38117,38117,景美女中,Jingmei Girls High School,0,28,24.98033,121.55548,wsqqn59b,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE118520,Taipei,0303,0,TPE3482,3482,,TPE36863,36863,福德南路,Fude S. Rd.,0,27,25.062224,121.503152,wsqqsf7y,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107480,Taipei,0813,0,TPE1000544,1000544,,TPE59613,59613,指南路口,Zhinan Rd. Entrance,0,7,24.98625067,121.5705585,wsqqnksg,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,0,TPE1000547,1000547,,TPE35530,35530,滬江中學,Hujiang High School,0,42,24.990879,121.539969,wsqqjtqw,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10421,Taipei,0301,0,TPE574,574,,TPE10593,10593,士林區行政中心(基河),Shilin Admin. Center,-1,31,25.09264511,121.5204072,wsqqtrbr,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104710,Taipei,0301,0,TPE1000842,1000842,,TPE22006,22006,新北大道路口,New Taipei Blvd . Entrance,-1,32,25.061164,121.465274,wsqqs40r,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107250,Taipei,0813,1,TPE3905,3905,,TPE37792,37792,南福板溪(南昌公園),Nanfu Banxi(Nanchang Park),0,16,25.02681,121.52053,wsqqm7bx,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102760,Taipei,0913,0,TPE14410,14410,,TPE20829,20829,陳厝,Chencuo,0,42,25.13507,121.57406,wsqqyrxw,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155894,Taipei,0301,0,TPE1001316,1001316,,TPE57531,57531,大同之家,Datong House,0,52,25.146018,121.523174,wsqrj3dq,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,0,TPE10448,10448,,TPE36366,36366,溪尾街口,Xiwei St. Entrance,0,12,25.07859797,121.4904676,wsqqst6t,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159519,Taipei,0301,0,TPE1000398,1000398,,TPE10042,10042,捷運民權西路站,MRT Minquan W. Rd. Station,0,33,25.0628480067,121.5178677888,wsqqt4w9,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,0,TPE896,896,,TPE20650,20650,福林國小,Fulin Elementary School,0,6,25.09592,121.52906,wsqqv2wf,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107520,Taipei,0813,1,TPE8601,8601,,TPE22325,22325,時報廣場,China Times Daily News Square,0,16,25.0685609459737,121.583129808238,wsqqwew4,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10241,Taipei,0913,1,TPE7642,7642,,TPE10309,10309,北峰里,Beifeng Li,0,21,25.0677343782937,121.629117363563,wsqqxerw,11,汐止區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104410,Taipei,0301,0,TPE3693,3693,,TPE36233,36233,蘆洲派出所,Luzhou Police Substation,0,38,25.0819121,121.4732683,wsqqsnn0,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159520,Taipei,0913,1,TPE1479,1479,,TPE35475,35475,延三觀光夜市,Yanping N. Rd. Night Market,0,28,25.0636257,121.5112212,wsqqt49y,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10736,Taipei,0813,1,TPE1000770,1000770,,TPE17882,17882,臺灣警察專科學校,Taiwan Police College,0,24,24.9982684874929,121.558494894192,wsqqnnu1,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102750,Taipei,0913,1,TPE709,709,,TPE20734,20734,岩山里,Yanshan Li,0,42,25.1018780140349,121.537579799115,wsqqv9sv,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10283,Taipei,0913,1,TPE3543,3543,,TPE18663,18663,盲人重建院,Institute for the Blind,0,41,25.0337008431394,121.440631678538,wsqq7mnr,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,0,TPE20371,20371,,TPE152725,152725,頂坪,Dingping,0,6,25.15243958,121.5395998,wsqrjdy7,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157683,Taipei,0301,0,TPE3504,3504,,TPE21337,21337,中原路,Zhongyuan Rd.,0,7,25.05436,121.44737,wsqqe952,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101810,Taipei,1407,0,TPE1000313,1000313,,TPE34690,34690,中研新村,Zhongyan New Village,-1,10,25.045074,121.615639,wsqqrrmf,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107490,Taipei,0813,1,TPE2270,2270,,TPE38105,38105,青年活動中心,Youth Activity Center,-1,16,25.0207309356073,121.544425705591,wsqqmfcu,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107710,Taipei,0813,0,TPE3028,3028,,TPE38435,38435,得和路口,Dehe Rd. Entrance,0,18,25.00054939,121.5177138,wsqqjpnq,4,永和區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,0,TPE2214,2214,,TPE59767,59767,仁愛新生路口,Renai and Xinsheng Intersection,0,42,25.038163002655,121.532402806246,wsqqmw11,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,0,TPE966,966,,TPE21366,21366,三民國中,Sanmin Junior High School,0,47,25.06880358,121.5854057,wsqqwexu,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157849,Taipei,0301,1,TPE50160,50160,,TPE10775,10775,南京公寓(捷運南京三民),Nanjing Apartment(MRT Nanjing Sanmin),-1,4,25.051492,121.564777,wsqqw22z,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10328,Taipei,1304,1,TPE2901,2901,,TPE14532,14532,仁康醫院,Jen-Kang Hospital,0,47,24.956813,121.499692,wsqmuz1r,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10261,Taipei,0913,1,TPE1457,1457,,TPE15925,15925,酒泉街,Jiuquan St.,0,17,25.07218551,121.5135209,wsqqth72,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104190,Taipei,0301,0,TPE15113,15113,,TPE36163,36163,松山車站(松山),Songshan Station(Songshan),0,33,25.0472,121.57793,wsqqqxdq,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,1,TPE2450,2450,,TPE17669,17669,捷運萬隆站,MRT Wanlong,0,31,25.0018621,121.5387951,wsqqjxmy,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104160,Taipei,0301,0,TPE13203,13203,,TPE35933,35933,重新大橋,Chongxin Bridge,0,33,25.0513765359288,121.487739420364,wsqqs82w,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,0,TPE2504,2504,,TPE14969,14969,政大清境社區,National Chengchi U. Qingjing Community,-1,9,24.98948011,121.5874366,wsqqnv1q,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104190,Taipei,0301,1,TPE3671,3671,,TPE36189,36189,空中大學,National Open Univ.,0,28,25.08692081,121.4677741,wsqqsnfj,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,0,TPE1000064,1000064,,TPE39152,39152,中山市場,Zhongshan Market,-1,46,25.05126405386,121.52202112765,wsqqt23w,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157849,Taipei,0301,1,TPE1541,1541,,TPE10773,10773,東興路一,Dongxing Rd. 1,-1,3,25.05002,121.56552,wsqqw21q,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10712,Taipei,0813,0,TPE71154,71154,,TPE204947,204947,文山路三段,Wenshan Rd. Sec.3,0,3,24.998692,121.6091801,wsqqpqc5,18,深坑區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104720,Taipei,0301,1,TPE854,854,,TPE36803,36803,陽明山國小,Yangmingshan Elementary School,0,16,25.11796,121.55207,wsqqvuxd,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10723,Taipei,0813,1,TPE3910,3910,,TPE57724,57724,和平中華路口,Heping &amp;amp; Zhonghua Intersection,0,30,25.03306,121.50573,wsqqkvju,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104520,Taipei,0301,0,TPE3687,3687,,TPE36473,36473,褒仔寮,Baoziliao,0,32,25.072382114975,121.468655576842,wsqqsh6c,15,五股區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10293,Taipei,0913,1,TPE1458,1458,,TPE19054,19054,馬偕醫院,Mackay Memorial Hospital,0,6,25.05773178,121.5215461,wsqqt397,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10334,Taipei,1304,0,TPE2121,2121,,TPE14765,14765,信義行政中心(松仁),Xinyi Dist. Admin. Center(Songren),0,44,25.0345352489599,121.568236043782,wsqqqm7k,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,0,TPE3600,3600,,TPE152358,152358,頭前國中,Touqian Junior High School,0,18,25.055056,121.4601,wsqqechs,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10733,Taipei,0813,1,TPE7001,7001,,TPE185951,185951,木新路口,Muxin Rd. Entrance,0,28,24.98184,121.55379,wsqqn5bc,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10792,Taipei,0813,0,TPE2345,2345,,TPE17104,17104,龍門國中(和平),Longmen Jr. High School(Heping),0,9,25.0254072414078,121.538492198683,wsqqmetx,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
